label,case,toy,variant,group,seed,epoch,time_to_ceiling,final_within_ceiling,mean_payoff,action_rate,mean_policy_action_probability_pre_revision,mean_policy_action_probability_post_local,mean_policy_action_probability_post_social,policy_action_probability_pre_revision_gt_0p5_rate,policy_action_probability_pre_revision_gt_0p7_rate,policy_action_probability_pre_revision_gt_0p9_rate,policy_action_probability_pre_revision_dwell_0p4_0p6_rate,policy_action_probability_pre_revision_p10,policy_action_probability_pre_revision_p50,policy_action_probability_pre_revision_p90,policy_action_probability_post_local_gt_0p5_rate,policy_action_probability_post_local_gt_0p7_rate,policy_action_probability_post_local_gt_0p9_rate,policy_action_probability_post_local_dwell_0p4_0p6_rate,policy_action_probability_post_local_p10,policy_action_probability_post_local_p50,policy_action_probability_post_local_p90,policy_action_probability_post_social_gt_0p5_rate,policy_action_probability_post_social_gt_0p7_rate,policy_action_probability_post_social_gt_0p9_rate,policy_action_probability_post_social_dwell_0p4_0p6_rate,policy_action_probability_post_social_p10,policy_action_probability_post_social_p50,policy_action_probability_post_social_p90,policy_probability_threshold_crossings_0p5_count,policy_probability_threshold_crossings_0p7_count,policy_probability_threshold_crossings_0p9_count,policy_probability_threshold_crossings_0p5_rate,policy_probability_threshold_crossings_0p7_rate,policy_probability_threshold_crossings_0p9_rate,action_flip_count,action_flip_rate,policy_pre_to_local_delta,policy_local_to_social_delta,policy_social_to_action_gap,action_rate_delta,mean_payoff_delta,realized_revision_rate,mean_local_loss,mean_social_loss,domain_effective_advantage_mean,domain_effective_advantage_positive_rate,domain_basin_action1_advantage_mean,domain_basin_action1_advantage_positive_rate,domain_basin_training_effective_advantage_mean,domain_basin_training_effective_advantage_positive_rate,domain_basin_training_effective_advantage_abs_mean,domain_basin_credit_positive_rate,domain_basin_score_delta_mean,domain_resource_fraction
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,31,12,True,0.6,1.0,0.9955196475982666,0.9955964648723602,0.9957493054866791,1.0,1.0,1.0,0.0,0.9945430994033814,0.9955571889877319,0.9965871512889862,1.0,1.0,1.0,0.0,0.9946483612060547,0.9956138134002686,0.9966335594654083,1.0,1.0,1.0,0.0,0.9948516905307769,0.9957399666309357,0.9967679858207703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.681727409358796e-05,0.00015284061431886098,-0.004250694513320941,0.0,0.0,1.0,0.0,0.028219771832227708,0.37499999999999994,1.0,0.0009218873683537798,1.0,0.18796094368417685,1.0,0.18796094368417685,1.0,0.0009218873683537798,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,32,12,True,0.6,1.0,0.9957493054866791,0.9958187991380691,0.9959573274850846,1.0,1.0,1.0,0.0,0.9948516905307769,0.9957399666309357,0.9967679858207703,1.0,1.0,1.0,0.0,0.9949464976787568,0.9957928657531738,0.996829754114151,1.0,1.0,1.0,0.0,0.9951023519039154,0.9959277808666229,0.9969483554363251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.949365139008457e-05,0.00013852834701544303,-0.004042672514915413,0.0,0.0,1.0,0.0,0.027012198232114315,0.37499999999999994,1.0,0.0009211032742496284,1.0,0.18796055163712475,1.0,0.18796055163712475,1.0,0.0009211032742496284,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,33,12,True,0.6,1.0,0.9959573274850846,0.9960207349061966,0.9961471050977707,1.0,1.0,1.0,0.0,0.9951023519039154,0.9959277808666229,0.9969483554363251,1.0,1.0,1.0,0.0,0.9951723754405976,0.995987743139267,0.9969998300075531,1.0,1.0,1.0,0.0,0.9953284621238708,0.9961139261722565,0.9970979809761047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.340742111199393e-05,0.0001263701915741322,-0.003852894902229287,0.0,0.0,1.0,0.0,0.025905083939433096,0.37499999999999994,1.0,0.0009203052319627359,1.0,0.18796015261598129,1.0,0.18796015261598129,1.0,0.0009203052319627359,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,34,12,True,0.6,1.0,0.9961471050977707,0.9962052339315415,0.9963210535049438,1.0,1.0,1.0,0.0,0.9953284621238708,0.9961139261722565,0.9970979809761047,1.0,1.0,1.0,0.0,0.9953939974308014,0.9961695969104767,0.9971439957618713,1.0,1.0,1.0,0.0,0.9955289244651795,0.9962864816188812,0.9972317516803741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8128833770765276e-05,0.00011581957340234261,-0.003678946495056179,0.0,0.0,1.0,0.0,0.02488456285558641,0.37499999999999994,1.0,0.000919506731584987,1.0,0.1879597533657924,1.0,0.1879597533657924,1.0,0.000919506731584987,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,35,12,True,0.6,1.0,0.9963210535049438,0.9963745886087417,0.9964812308549881,1.0,1.0,1.0,0.0,0.9955289244651795,0.9962864816188812,0.9972317516803741,1.0,1.0,1.0,0.0,0.9955905139446258,0.9963379204273224,0.9972732126712799,1.0,1.0,1.0,0.0,0.9957186102867126,0.9964492619037628,0.9973522186279297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.353510379790816e-05,0.00010664224624634677,-0.003518769145011924,0.0,0.0,1.0,0.0,0.023939875289797782,0.37499999999999994,1.0,0.0009187181518245624,1.0,0.1879593590759122,1.0,0.1879593590759122,1.0,0.0009187181518245624,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,36,12,True,0.6,1.0,0.9964812308549881,0.9965307682752609,0.9966293972730637,1.0,1.0,1.0,0.0,0.9957186102867126,0.9964492619037628,0.9973522186279297,1.0,1.0,1.0,0.0,0.9957902789115906,0.9965005218982697,0.9973899722099304,1.0,1.0,1.0,0.0,0.9959335565567017,0.996596097946167,0.9974606513977051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9537420272804944e-05,9.862899780277434e-05,-0.0033706027269363448,0.0,0.0,1.0,0.0,0.02306164035573602,0.37499999999999994,1.0,0.0009179472977344039,1.0,0.18795897364886716,1.0,0.18795897364886716,1.0,0.0009179472977344039,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,37,12,True,0.6,1.0,0.9966293972730637,0.9966754096746445,0.9967669677734375,1.0,1.0,1.0,0.0,0.9959335565567017,0.996596097946167,0.9974606513977051,1.0,1.0,1.0,0.0,0.9960009038448334,0.9966349899768829,0.9974946498870849,1.0,1.0,1.0,0.0,0.9961290121078491,0.9967153966426849,0.9975593566894532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.601240158086384e-05,9.15580987930209e-05,-0.00323303222656246,0.0,0.0,1.0,0.0,0.02224198801442981,0.37499999999999994,1.0,0.0009171996829938466,1.0,0.1879585998414969,1.0,0.1879585998414969,1.0,0.0009171996829938466,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,38,12,True,0.6,1.0,0.9967669677734375,0.9968098658323288,0.9968951433897019,1.0,1.0,1.0,0.0,0.9961290121078491,0.9967153966426849,0.9975593566894532,1.0,1.0,1.0,0.0,0.9961772620677948,0.9967527091503143,0.997590833902359,1.0,1.0,1.0,0.0,0.9962764501571655,0.9968336820602417,0.9976504743099213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2898058891238655e-05,8.527755737308684e-05,-0.0031048566102981345,0.0,0.0,1.0,0.0,0.02147438152693212,0.37499999999999994,1.0,0.0009164789818567132,1.0,0.18795823949092827,1.0,0.18795823949092827,1.0,0.0009164789818567132,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,39,12,True,0.6,1.0,0.9968951433897019,0.9969352626800537,0.9970149350166321,1.0,1.0,1.0,0.0,0.9962764501571655,0.9968336820602417,0.9976504743099213,1.0,1.0,1.0,0.0,0.9963227331638336,0.9968729317188263,0.9976798117160797,1.0,1.0,1.0,0.0,0.9964163303375244,0.9969530403614044,0.9977353334426879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0119290351858794e-05,7.967233657835138e-05,-0.0029850649833679244,0.0,0.0,1.0,0.0,0.020753362961113454,0.37499999999999994,1.0,0.0009157875362419243,1.0,0.1879578937681209,1.0,0.1879578937681209,1.0,0.0009157875362419243,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,40,12,True,0.6,1.0,0.9970149350166321,0.9970525455474853,0.997127178311348,1.0,1.0,1.0,0.0,0.9964163303375244,0.9969530403614044,0.9977353334426879,1.0,1.0,1.0,0.0,0.9964599847793579,0.9969897568225861,0.9977626502513885,1.0,1.0,1.0,0.0,0.9965476930141449,0.9970645904541016,0.9978146135807038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7610530853271484e-05,7.463276386265871e-05,-0.002872821688651994,0.0,0.0,1.0,0.0,0.020074345404282212,0.37499999999999994,1.0,0.0009151267593791857,1.0,0.1879575633796895,1.0,0.1879575633796895,1.0,0.0009151267593791857,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,41,12,True,0.6,1.0,0.997127178311348,0.9971625477075576,0.9972325938940049,1.0,1.0,1.0,0.0,0.9965476930141449,0.9970645904541016,0.9978146135807038,1.0,1.0,1.0,0.0,0.9965866804122925,0.9970990717411041,0.9978403508663177,1.0,1.0,1.0,0.0,0.9966674745082855,0.9971691966056824,0.9978891909122467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.536939620962798e-05,7.004618644723681e-05,-0.0027674061059951294,0.0,0.0,1.0,0.0,0.019433207251131533,0.37499999999999994,1.0,0.0009144971418808378,1.0,0.1879572485709404,1.0,0.1879572485709404,1.0,0.0009144971418808378,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,42,12,True,0.6,1.0,0.9972325938940049,0.997265899181366,0.9973318111896515,1.0,1.0,1.0,0.0,0.9966674745082855,0.9971691966056824,0.9978891909122467,1.0,1.0,1.0,0.0,0.9967043995857239,0.997201681137085,0.9979134976863862,1.0,1.0,1.0,0.0,0.9967807173728943,0.9972676038742065,0.9979681432247162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3305287361118374e-05,6.591200828554022e-05,-0.0026681888103484708,0.0,0.0,1.0,0.0,0.01882694747298956,0.37499999999999994,1.0,0.0009138988245106117,1.0,0.18795694941225524,1.0,0.18795694941225524,1.0,0.0009138988245106117,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,43,12,True,0.6,1.0,0.9973318111896515,0.9973632371425629,0.9974253380298614,1.0,1.0,1.0,0.0,0.9967807173728943,0.9972676038742065,0.9979681432247162,1.0,1.0,1.0,0.0,0.9968157589435578,0.9972983002662659,0.9979938387870788,1.0,1.0,1.0,0.0,0.9968879163265228,0.9973605275154114,0.9980445325374603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1425952911390276e-05,6.210088729852181e-05,-0.0025746619701385587,0.0,0.0,1.0,0.0,0.018252367060631512,0.37499999999999994,1.0,0.0009133312419400586,1.0,0.18795666562096996,1.0,0.18795666562096996,1.0,0.0009133312419400586,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,44,12,True,0.6,1.0,0.9974253380298614,0.9974550360441208,0.9975136578083038,1.0,1.0,1.0,0.0,0.9968879163265228,0.9973605275154114,0.9980445325374603,1.0,1.0,1.0,0.0,0.9969211339950561,0.9973896145820618,0.9980684399604798,1.0,1.0,1.0,0.0,0.9969935238361358,0.9974483549594879,0.9981155157089233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.969801425933838e-05,5.862176418303111e-05,-0.002486342191696189,0.0,0.0,1.0,0.0,0.017707196753472088,0.37499999999999994,1.0,0.0009127937401154551,1.0,0.18795639687005766,1.0,0.18795639687005766,1.0,0.0009127937401154551,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,45,12,True,0.6,1.0,0.9975136578083038,0.9975417697429657,0.9975971710681916,1.0,1.0,1.0,0.0,0.9969935238361358,0.9974483549594879,0.9981155157089233,1.0,1.0,1.0,0.0,0.9970278024673462,0.9974759221076965,0.9981377780437469,1.0,1.0,1.0,0.0,0.9970975816249847,0.9975316226482391,0.9981815755367279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811193466190076e-05,5.5401325225856723e-05,-0.0024028289318084317,0.0,0.0,1.0,0.0,0.01718904240988195,0.37499999999999994,1.0,0.0009122853507134498,1.0,0.18795614267535665,1.0,0.18795614267535665,1.0,0.0009122853507134498,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,46,12,True,0.6,1.0,0.9975971710681916,0.9976238149404526,0.9976762503385543,1.0,1.0,1.0,0.0,0.9970975816249847,0.9975316226482391,0.9981815755367279,1.0,1.0,1.0,0.0,0.9971300601959229,0.9975584745407104,0.9982024371623993,1.0,1.0,1.0,0.0,0.9971960306167602,0.9976125359535217,0.9982433378696441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.664387226103404e-05,5.2435398101735586e-05,-0.002323749661445662,0.0,0.0,1.0,0.0,0.016696084970608354,0.37499999999999994,1.0,0.0009118050600086459,1.0,0.18795590253000427,1.0,0.18795590253000427,1.0,0.0009118050600086459,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,47,12,True,0.6,1.0,0.9976762503385543,0.997701530456543,0.9977512174844742,1.0,1.0,1.0,0.0,0.9971960306167602,0.9976125359535217,0.9982433378696441,1.0,1.0,1.0,0.0,0.99722540974617,0.9976381063461304,0.9982628643512725,1.0,1.0,1.0,0.0,0.9972845673561096,0.9976925551891327,0.998301213979721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5280117988635276e-05,4.968702793117785e-05,-0.002248782515525849,0.0,0.0,1.0,0.0,0.01622653130441904,0.37499999999999994,1.0,0.0009113516244452946,1.0,0.1879556758122226,1.0,0.1879556758122226,1.0,0.0009113516244452946,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,48,12,True,0.6,1.0,0.9977512174844742,0.9977752298116684,0.9978223764896392,1.0,1.0,1.0,0.0,0.9972845673561096,0.9976925551891327,0.998301213979721,1.0,1.0,1.0,0.0,0.997312605381012,0.9977189004421234,0.9983196914196014,1.0,1.0,1.0,0.0,0.9973688006401062,0.9977709352970123,0.9983556509017945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4012327194289362e-05,4.714667797078853e-05,-0.002177623510360771,0.0,0.0,1.0,0.0,0.015778816882520915,0.37499999999999994,1.0,0.0009109239189491391,1.0,0.18795546195947455,1.0,0.18795546195947455,1.0,0.0009109239189491391,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,49,12,True,0.6,1.0,0.9978223764896392,0.9978451979160309,0.9978899830579757,1.0,1.0,1.0,0.0,0.9973688006401062,0.9977709352970123,0.9983556509017945,1.0,1.0,1.0,0.0,0.9973954677581787,0.9977957308292389,0.9983731210231781,1.0,1.0,1.0,0.0,0.9974488854408264,0.9978419840335846,0.9984071314334869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2821426391650412e-05,4.4785141944836404e-05,-0.0021100169420242842,0.0,0.0,1.0,0.0,0.01535151313059032,0.37499999999999994,1.0,0.0009105207059119924,1.0,0.18795526035295596,1.0,0.18795526035295596,1.0,0.0009105207059119924,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,1,50,12,True,0.6,1.0,0.9978899830579757,0.997911701798439,0.9979542881250382,1.0,1.0,1.0,0.0,0.9974488854408264,0.9978419840335846,0.9984071314334869,1.0,1.0,1.0,0.0,0.997474217414856,0.9978640377521515,0.9984236180782318,1.0,1.0,1.0,0.0,0.9975250542163849,0.9979077279567719,0.9984557151794433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1718740463305686e-05,4.258632659914774e-05,-0.002045711874961831,0.0,0.0,1.0,0.0,0.01494326208718121,0.37499999999999994,1.0,0.0009101407599919886,1.0,0.18795507037999593,1.0,0.18795507037999593,1.0,0.0009101407599919886,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,0,12,True,0.3060000000000001,0.51,0.5046667596697807,0.5046667596697807,0.5046667596697807,0.56,0.02,0.0,0.71,0.3819006264209747,0.5094393193721771,0.6122012972831726,0.56,0.02,0.0,0.71,0.3819006264209747,0.5094393193721771,0.6122012972831726,0.56,0.02,0.0,0.71,0.3819006264209747,0.5094393193721771,0.6122012972831726,,,,,,,,,0.0,0.0,-0.005333240330219313,,,0.0,0.0,0.0,,,,,,,,,,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,1,12,True,0.2880000000000001,0.48,0.5046667596697807,0.5046667596697807,0.5287670883536338,0.56,0.02,0.0,0.71,0.3819006264209747,0.5094393193721771,0.6122012972831726,0.56,0.02,0.0,0.71,0.3819006264209747,0.5094393193721771,0.6122012972831726,0.65,0.02,0.0,0.73,0.41182535588741304,0.5341807901859283,0.6325113236904146,19.0,0.0,0.0,0.19,0.0,0.0,51.0,0.51,0.0,0.024100328683853145,0.04876708835363386,-0.030000000000000027,-0.018000000000000016,1.0,0.0,0.675723443031311,0.37499999999999994,1.0,-0.007364823703236084,0.0,0.18381758814838198,1.0,0.18381758814838198,0.52,0.00045454616778814905,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,2,12,True,0.37800000000000017,0.63,0.5287670883536338,0.5457491144537926,0.5818905541300774,0.65,0.02,0.0,0.73,0.41182535588741304,0.5341807901859283,0.6325113236904146,0.7,0.03,0.0,0.71,0.42888264656066893,0.5523676574230194,0.6498769223690035,0.79,0.1,0.0,0.49,0.4683371543884277,0.5987662971019745,0.6934513390064241,14.0,8.0,0.0,0.14,0.08,0.0,55.0,0.55,0.016982026100158754,0.0361414396762848,-0.04810944586992261,0.15000000000000002,0.09000000000000008,1.0,0.0,0.6736053007841111,0.37499999999999994,1.0,0.0032976737675371546,1.0,0.18914883688376855,1.0,0.18914883688376855,0.63,0.0010111686067991843,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,3,12,True,0.3240000000000001,0.54,0.5818905541300774,0.6001539584994317,0.6300953611731529,0.79,0.1,0.0,0.49,0.4683371543884277,0.5987662971019745,0.6934513390064241,0.85,0.12,0.0,0.47,0.48479359447956083,0.617041826248169,0.7107875883579255,0.89,0.22,0.0,0.39,0.4969513028860092,0.6307663917541504,0.7381518244743348,10.0,14.0,0.0,0.1,0.14,0.0,57.0,0.57,0.018263404369354252,0.02994140267372125,0.09009536117315287,-0.08999999999999997,-0.05400000000000005,1.0,0.0,0.6571500474214553,0.37499999999999994,1.0,0.006754009061057112,1.0,0.19087700453052847,1.0,0.19087700453052847,0.54,0.0007143225333623926,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,4,12,True,0.3840000000000001,0.64,0.6300953611731529,0.6471264097094536,0.6865530878305435,0.89,0.22,0.0,0.39,0.4969513028860092,0.6307663917541504,0.7381518244743348,0.93,0.28,0.0,0.3,0.510405820608139,0.6500013470649719,0.7583170831203461,0.98,0.45,0.0,0.21,0.5622728765010834,0.6909510791301727,0.8093748331069947,9.0,23.0,0.0,0.09,0.23,0.0,54.0,0.54,0.017031048536300664,0.03942667812108991,0.04655308783054346,0.09999999999999998,0.06,1.0,0.0,0.6291764318943024,0.37499999999999994,1.0,0.0030856256490342958,1.0,0.1890428128245171,1.0,0.1890428128245171,0.64,0.0009409099688594424,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,5,12,True,0.41400000000000015,0.69,0.6865530878305435,0.7034892883896827,0.7409918731451035,0.98,0.45,0.0,0.21,0.5622728765010834,0.6909510791301727,0.8093748331069947,0.98,0.56,0.0,0.18,0.5807981371879578,0.7121221125125885,0.8273979783058166,1.0,0.69,0.02,0.08,0.6054257690906525,0.7455280423164368,0.8535081148147583,2.0,24.0,2.0,0.02,0.24,0.02,37.0,0.37,0.016936200559139247,0.03750258475542079,0.05099187314510356,0.04999999999999993,0.030000000000000027,1.0,0.0,0.586020328104496,0.37499999999999994,1.0,0.0020004165511832207,1.0,0.18850020827559152,1.0,0.18850020827559152,0.69,0.0007812400840501755,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,6,12,True,0.48600000000000015,0.81,0.7409918731451035,0.7568790751695633,0.7920259833335876,1.0,0.69,0.02,0.08,0.6054257690906525,0.7455280423164368,0.8535081148147583,1.0,0.75,0.04,0.04,0.6274896919727325,0.7625972330570221,0.8701462864875794,1.0,0.86,0.1,0.03,0.6691077470779419,0.8006641268730164,0.8988291680812837,0.0,17.0,8.0,0.0,0.17,0.08,34.0,0.34,0.015887202024459812,0.035146908164024326,-0.017974016666412407,0.1200000000000001,0.07200000000000001,1.0,0.0,0.5319998335838317,0.37499999999999994,1.0,0.0004848339883932873,1.0,0.18774241699419658,1.0,0.18774241699419658,0.81,0.0003026610128677376,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,7,12,True,0.5460000000000002,0.91,0.7920259833335876,0.8065840315818786,0.8384064334630966,1.0,0.86,0.1,0.03,0.6691077470779419,0.8006641268730164,0.8988291680812837,1.0,0.89,0.16,0.02,0.6860446274280548,0.8161924183368683,0.9084646880626679,1.0,0.91,0.24,0.01,0.7258854806423187,0.8538438379764557,0.9244372427463532,0.0,5.0,14.0,0.0,0.05,0.14,26.0,0.26,0.014558048248290989,0.03182240188121799,-0.07159356653690341,0.09999999999999998,0.06,1.0,0.0,0.46839936196804044,0.37499999999999994,1.0,9.836465635159941e-05,0.77,0.18754918232817575,1.0,0.18754918232817575,0.7,6.822854692119407e-05,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,8,12,True,0.5640000000000002,0.94,0.8384064334630966,0.8509257072210312,0.8766821891069412,1.0,0.91,0.24,0.01,0.7258854806423187,0.8538438379764557,0.9244372427463532,1.0,0.94,0.29,0.0,0.7466548562049866,0.867694228887558,0.9316614389419555,1.0,0.96,0.45,0.0,0.7871512591838836,0.892577052116394,0.9438174903392792,0.0,5.0,21.0,0.0,0.05,0.21,11.0,0.11,0.012519273757934601,0.025756481885909954,-0.06331781089305877,0.029999999999999916,0.018000000000000016,1.0,0.0,0.3995342603325844,0.37499999999999994,1.0,0.00017046875042501576,0.87,0.1875852343752125,1.0,0.1875852343752125,0.81,0.00015031406978993078,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,9,12,True,0.5940000000000001,0.99,0.8766821891069412,0.8867996835708618,0.9087012702226639,1.0,0.96,0.45,0.0,0.7871512591838836,0.892577052116394,0.9438174903392792,1.0,0.96,0.52,0.0,0.8054019212722778,0.9013229012489319,0.948384141921997,1.0,0.99,0.67,0.0,0.854286915063858,0.9195523262023926,0.9577631473541259,0.0,3.0,22.0,0.0,0.03,0.22,7.0,0.07,0.010117494463920629,0.021901586651802085,-0.0812987297773361,0.050000000000000044,0.029999999999999916,1.0,0.0,0.33413859277963637,0.37499999999999994,1.0,0.00046717134227876713,1.0,0.18773358567113932,1.0,0.18773358567113932,0.99,0.00045968451051360494,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,10,12,True,0.5880000000000001,0.98,0.9087012702226639,0.9165135478973389,0.9301078653335572,1.0,0.99,0.67,0.0,0.854286915063858,0.9195523262023926,0.9577631473541259,1.0,1.0,0.73,0.0,0.8707594096660614,0.9264118671417236,0.9612054646015167,1.0,0.99,0.88,0.0,0.8941690027713776,0.9406299591064453,0.9670656085014343,0.0,0.0,21.0,0.0,0.0,0.21,3.0,0.03,0.007812277674674961,0.013594317436218306,-0.04989213466644282,-0.010000000000000009,-0.006000000000000005,1.0,0.0,0.27332069650292395,0.37499999999999994,1.0,0.0003945338172896684,0.98,0.1876972669086448,1.0,0.1876972669086448,0.96,0.00037032660771940895,1.0
toy24_basin_credit_objective_blend_quick,toy4_basin_credit,toy4,mixed_objective_basin_confidence_precommitment_feedback_social_w0p5_0p5_h1,nabm,2,11,12,True,0.5940000000000001,0.99,0.9301078653335572,0.9360196101665497,0.9466454666852951,1.0,0.99,0.88,0.0,0.8941690027713776,0.9406299591064453,0.9670656085014343,1.0,1.0,0.91,0.0,0.9075085580348968,0.9467581510543823,0.9685528159141541,1.0,1.0,0.93,0.0,0.926508367061615,0.9551902115345001,0.9727500677108765,0.0,1.0,5.0,0.0,0.01,0.05,1.0,0.01,0.005911744832992505,0.01062585651874548,-0.043354533314704846,0.010000000000000009,0.006000000000000005,1.0,0.0,0.2267936570197344,0.37499999999999994,1.0,0.0005377071355553753,1.0,0.18776885356777762,1.0,0.18776885356777762,0.99,0.000525150995057978,1.0
